utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 here I'll be the mommy and you be the baby okay, okay what's the baby's name,0.0,MOT,MOT,3.3430000000000177,505.955,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 okay what's the baby's name, does the baby have a name,0.0,MOT,MOT,3.80600000000004,509.298,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 does the baby have a name, do you want me to call her something,0.0,MOT,MOT,3.9079999999999018,513.104,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 do you want me to call her something, mommy,0.0,MOT,CHI,4.388000000000034,517.012,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 mommy, hi baby how are you,0.0,CHI,MOT,3.4909999999999854,521.4,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hi baby how are you, how was your day today did you have a fun day,0.0,MOT,MOT,2.6940000000000737,524.891,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 how was your day today did you have a fun day, yes,0.0,MOT,CHI,2.5090000000000146,527.585,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, what did you do today,0.0,CHI,MOT,1.2969999999999118,530.094,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what did you do today, I went to,4.0,MOT,CHI,1.3150000000000546,531.391,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 I went to, you went to school oh wow,0.0,CHI,MOT,2.41599999999994,536.706,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 you went to school oh wow, did you have a lot of fun,0.0,MOT,MOT,2.6940000000000737,539.122,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 did you have a lot of fun, yes,0.0,MOT,CHI,1.77800000000002,541.816,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, did you paint,0.0,CHI,MOT,1.1479999999999109,543.594,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 did you paint, yes,0.0,MOT,CHI,0.9630000000000791,544.742,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, what did you paint,0.0,CHI,MOT,2.1949999999999363,545.705,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what did you paint, my mommy,0.0,MOT,CHI,0.8140000000000782,547.9,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 my mommy, you painted mommy,0.0,CHI,MOT,3.425999999999931,548.714,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 you painted mommy, did you sing any songs,0.0,MOT,MOT,1.69399999999996,552.14,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 did you sing any songs, yes,0.0,MOT,CHI,2.27800000000002,553.834,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, what songs did you sing,0.0,CHI,MOT,2.8430000000000746,556.112,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what songs did you sing, lotsabye,0.0,MOT,CHI,1.3799999999999955,558.955,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 lotsabye, lullabye,0.0,CHI,MOT,3.2590000000000146,560.335,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 lullabye, yes,0.0,MOT,CHI,1.2129999999999654,563.594,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, how does that go,0.0,CHI,MOT,1.4629999999999654,564.807,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 how does that go, lotsaby lotsaby lotsabye bye bye bye bye,0.0,MOT,CHI,0.5,566.27,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 lotsaby lotsaby lotsabye bye bye bye bye, that's a pretty pretty song,0.0,CHI,MOT,9.609000000000037,566.77,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 that's a pretty pretty song, did you sing and did you um did you play with any toys at school,0.0,MOT,MOT,5.418000000000006,576.379,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 did you sing and did you um did you play with any toys at school, yes,0.0,MOT,CHI,8.611999999999966,581.797,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, what was your favorite toy at school today,0.0,CHI,MOT,1.629000000000019,590.409,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what was your favorite toy at school today, to my mommy,0.0,MOT,CHI,2.7110000000000127,592.038,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 to my mommy, what was your favorite toy at school today,0.0,CHI,MOT,2.408999999999992,594.749,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what was your favorite toy at school today, eh um,0.0,MOT,CHI,3.9909999999999854,597.158,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 eh um, was it your pocket book over here was this your favorite toy at school today,0.0,CHI,MOT,5.7029999999999745,601.149,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 was it your pocket book over here was this your favorite toy at school today, yes,0.0,MOT,CHI,3.88900000000001,606.852,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, yeah not the slide,0.0,CHI,MOT,2.44500000000005,610.741,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yeah not the slide, yeah,0.0,MOT,CHI,2.36099999999999,613.186,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yeah, did you like sliding,-1.8600000000000136,CHI,JEN,1.8600000000000136,615.547,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 did you like sliding, yes,0.0,JEN,CHI,2.6100000000000136,615.547,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, yes you did,0.0,CHI,JEN,2.1949999999999363,618.157,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes you did, was there anything else that the little boys and girls at school today did,3.0,JEN,MOT,0.9150000000000773,620.352,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 was there anything else that the little boys and girls at school today did, ye,0.0,MOT,CHI,4.130999999999972,624.267,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 ye, tell me more,-1.3999999999999773,CHI,MOT,3.0919999999999845,628.398,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 tell me more, ah we went to went to xxx,0.0,MOT,CHI,1.5459999999999354,630.09,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 ah we went to went to xxx, xxx,0.0,CHI,CHI,15.961000000000013,631.636,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 xxx, would you like to do something now,5.0,CHI,MOT,2.094000000000051,647.597,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 would you like to do something now, yes,0.0,MOT,CHI,2.4149999999999636,654.691,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, what would you like to do,0.0,CHI,MOT,1.5460000000000491,657.106,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what would you like to do, um money,0.0,MOT,CHI,0.8139999999999645,658.652,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 um money, I went to,0.0,CHI,CHI,2.711999999999989,659.466,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 I went to, I know you went to school,0.0,CHI,MOT,5.418999999999983,662.178,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 I know you went to school, a tissue,0.0,MOT,CHI,1.1470000000000482,667.597,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 a tissue, do you like this room,0.0,CHI,MOT,1.3799999999999955,668.744,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 do you like this room, yes,0.0,MOT,CHI,3.88900000000001,670.124,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, really,0.0,CHI,MOT,0.7309999999999945,674.013,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 really, oh is that bugging you,0.0,MOT,JEN,1.7129999999999654,674.744,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 oh is that bugging you, yeah let's fix this,0.0,JEN,MOT,4.008000000000038,676.457,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yeah let's fix this, oh you still have your pocket book on right,4.0,MOT,MOT,1.8439999999999372,680.465,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 oh you still have your pocket book on right, hey what is that house,0.0,MOT,CHI,3.5650000000000546,686.309,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hey what is that house, I don't know what's on the other side of that house,0.0,CHI,MOT,6.33299999999997,689.874,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 I don't know what's on the other side of that house, hello,0.0,MOT,MOT,3.1090000000000373,696.207,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hello, hello,0.0,MOT,CHI,2.177000000000021,699.316,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hello, how are you,0.0,CHI,MOT,1.3799999999999955,701.493,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 how are you, how are you,0.0,MOT,CHI,1.3799999999999955,702.873,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 how are you, what are you doin,0.0,CHI,MOT,1.7129999999999654,704.253,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what are you doin, hey,5.0,MOT,CHI,1.7290000000000418,705.966,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hey, my mommy,0.0,CHI,CHI,0.8519999999999754,712.695,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 my mommy, he come in,0.0,CHI,CHI,3.1409999999999627,713.547,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 he come in, oh hello little boy,0.0,CHI,MOT,5.537000000000035,716.688,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 oh hello little boy, is that is that mommy's little boy right there,0.0,MOT,MOT,3.0090000000000146,722.225,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 is that is that mommy's little boy right there, um,0.0,MOT,CHI,5.386999999999944,725.234,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 um, does he have a name,0.0,CHI,MOT,1.2960000000000491,730.621,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 does he have a name, hey,10.0,MOT,CHI,0.7309999999999945,731.917,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hey, hi,0.0,CHI,MOT,2.036999999999921,742.648,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hi, go in the door,0.0,MOT,CHI,1.2310000000001082,744.685,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 go in the door, go in the door,0.0,CHI,MOT,3.1089999999999236,745.916,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 go in the door, yes,0.0,MOT,CHI,1.69500000000005,749.025,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yes, where's the door,0.0,CHI,MOT,0.7980000000000018,750.72,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 where's the door, right here,0.0,MOT,CHI,1.4789999999999281,751.518,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 right here, oh well maybe the mommy should go in the door and then the daddy will come out,0.0,CHI,MOT,1.6299999999999955,752.997,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 oh well maybe the mommy should go in the door and then the daddy will come out, no mommy,7.0,MOT,CHI,4.289000000000101,754.627,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 no mommy, hey what happened,0.0,CHI,MOT,1.6949999999999363,765.916,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hey what happened, what happened what did the daddy do,0.0,MOT,MOT,3.407000000000039,767.611,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what happened what did the daddy do, he,0.0,MOT,CHI,2.69399999999996,771.018,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 he, he disappeared,0.0,CHI,MOT,3.1580000000000155,773.712,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 he disappeared, yeah where did he go,0.0,MOT,MOT,1.4629999999999654,776.87,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 yeah where did he go, I can't see him,0.0,MOT,MOT,2.9260000000000446,778.333,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 I can't see him, is he hiding,0.0,MOT,MOT,0.5660000000000309,781.259,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 is he hiding, no,0.0,MOT,CHI,3.1749999999999545,781.825,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 no, hello mommy,9.0,CHI,MOT,2.02800000000002,785.0,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hello mommy, hello,10.0,MOT,MOT,2.69399999999996,796.028,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hello, what's the mommy doing,0.0,MOT,MOT,1.1639999999999873,808.722,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what's the mommy doing, should they dance,6.0,MOT,MOT,5.502000000000066,809.886,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 should they dance, oh my god xxx,9.0,MOT,MOT,1.629000000000019,821.388,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 oh my god xxx, what are they doin,0.0,MOT,MOT,2.5379999999998972,832.017,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 what are they doin, how many wow how many doors are there on this house,0.0,MOT,MOT,3.8230000000000928,834.555,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 how many wow how many doors are there on this house, no,0.0,MOT,CHI,5.386999999999944,838.378,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 no, is there only one door or is there more doors than just one,0.0,CHI,MOT,1.0639999999999645,843.765,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 is there only one door or is there more doors than just one, I didn't know that people came into their house through the window,6.0,MOT,MOT,6.102000000000089,844.829,True,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 I didn't know that people came into their house through the window, hey Jill watch,0.0,MOT,JEN,3.2939999999999827,856.931,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 hey Jill watch, tell me what tell me what the man does okay,0.0,JEN,JEN,3.8070000000000164,860.225,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
 tell me what tell me what the man does okay, what'd did he do,0.0,JEN,JEN,2.19399999999996,864.032,False,['P2Y01M01D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020101.xml
