utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 with the lid on, this is a lid,0.0,MOT,CHI,1.9850000000000136,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is a lid, yeah,0.0,CHI,MOT,2.9139999999999873,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, she can take a bath after after she goes,0.0,MOT,CHI,0.4880000000000564,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 she can take a bath after after she goes, what's she gonna do after,0.0,CHI,JES,7.255999999999972,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's she gonna do after, take a bath,0.0,JES,JES,6.053999999999974,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 take a bath, gonna wash her hands and then go to bed,0.0,JES,CHI,4.118000000000052,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 gonna wash her hands and then go to bed, oh,0.0,CHI,MOT,10.523000000000025,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh, this,0.0,MOT,CHI,1.1240000000000236,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this, what's that,0.0,CHI,MOT,11.386999999999944,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's that, a bed,0.0,MOT,CHI,0.6489999999998872,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 a bed, yeah,0.0,CHI,MOT,2.160000000000082,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, looks like two beds all in one,0.0,MOT,MOT,0.7119999999999891,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 looks like two beds all in one, this a diaper change table,0.0,MOT,CHI,2.9200000000000728,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this a diaper change table, is she gonna sleep in the diaper change table,0.0,CHI,MOT,6.685999999999922,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is she gonna sleep in the diaper change table, oh no that's the diaper change table I get it,0.0,MOT,MOT,12.794000000000096,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh no that's the diaper change table I get it, and this is bed,0.0,MOT,CHI,3.451000000000022,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and this is bed, this is bed,0.0,CHI,CHI,2.2110000000000127,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is bed, okay,0.0,CHI,MOT,3.615000000000009,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 okay, this this is a chair,0.0,MOT,CHI,1.1779999999998836,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this this is a chair, what's mommy doing,0.0,CHI,JES,13.832000000000107,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's mommy doing, sitting on the chair,0.0,JES,CHI,33.01099999999997,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 sitting on the chair, with the baby,0.0,CHI,JES,2.8759999999999764,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 with the baby, are the mommy and the baby taking a nap,0.0,JES,MOT,1.7729999999999109,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 are the mommy and the baby taking a nap, here go,0.0,MOT,CHI,55.669000000000096,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 here go, we hafta go to sleep,0.0,CHI,CHI,2.6230000000000473,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 we hafta go to sleep, mommy look in here,0.0,CHI,CHI,7.907999999999902,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 mommy look in here, I'm looking to see that the mommy's looking to see if the baby's okay,0.0,CHI,MOT,20.366999999999962,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I'm looking to see that the mommy's looking to see if the baby's okay, okay,0.0,MOT,MOT,3.617999999999938,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 okay, is she sleepin mommy,0.0,MOT,CHI,1.6490000000001146,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is she sleepin mommy, xxx,0.0,CHI,CHI,3.38799999999992,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx, is she sleepin,0.0,CHI,MOT,5.394999999999982,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is she sleepin, yeah,0.0,MOT,CHI,0.11900000000014188,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what's going on huh,0.0,CHI,MOT,36.75199999999995,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's going on huh, what's going on,0.0,MOT,MOT,0.37999999999988177,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's going on, the mommy,0.0,MOT,CHI,1.872000000000071,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the mommy, I think mommy's too big,0.0,CHI,JES,10.244000000000142,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I think mommy's too big, mommy's toes are stickin out,0.0,JES,JES,10.898999999999887,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 mommy's toes are stickin out, she's in there,0.0,JES,CHI,5.5499999999999545,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 she's in there, is the mommy checkin on the baby,0.0,CHI,MOT,15.062000000000126,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is the mommy checkin on the baby, she has hasta look,0.0,MOT,CHI,20.961000000000013,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 she has hasta look, oh,0.0,CHI,MOT,3.9729999999999563,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh, where did daddy go,0.0,MOT,MOT,1.4500000000000455,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 where did daddy go, xxx down here,0.0,MOT,CHI,26.59699999999998,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx down here, he's on the chair,0.0,CHI,CHI,10.809999999999945,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 he's on the chair, what's the daddy doin,0.0,CHI,MOT,4.898999999999887,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's the daddy doin, what's the daddy doin,0.0,MOT,MOT,19.881000000000085,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's the daddy doin, he xxx,0.0,MOT,CHI,9.757000000000062,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 he xxx, do the chairs look the same,0.0,CHI,MOT,1.9459999999999127,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 do the chairs look the same, I want this,0.0,MOT,CHI,32.03099999999995,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I want this, what is this,0.0,CHI,CHI,19.673000000000002,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what is this, what do you think,0.0,CHI,MOT,2.7050000000001546,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what do you think, a sink,0.0,MOT,CHI,0.4199999999998454,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 a sink, yeah,0.0,CHI,MOT,1.3900000000001,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what's that,0.0,MOT,JES,5.073000000000093,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's that, a baby,0.0,JES,CHI,20.11999999999989,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 a baby, um hm,0.0,CHI,JES,3.699000000000069,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 um hm, what's that daddy doin,0.0,JES,MOT,18.576999999999998,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's that daddy doin, xxx,0.0,MOT,CHI,8.399999999999864,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx, are you learning about the laws of physics,0.0,CHI,MOT,2.908000000000129,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 are you learning about the laws of physics, what do you think,0.0,MOT,MOT,10.932000000000016,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what do you think, xxx,0.0,MOT,CHI,11.66599999999994,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx, this,0.0,CHI,CHI,23.367999999999938,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this, is that what you wanna do,0.0,CHI,MOT,7.758000000000038,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is that what you wanna do, yeah,0.0,MOT,CHI,4.73700000000008,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, yeah how about looking at these pictures,0.0,CHI,MOT,0.6479999999999109,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah how about looking at these pictures, you wanna see some pictures,0.0,MOT,MOT,2.658000000000129,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you wanna see some pictures, yeah,0.0,MOT,CHI,1.759999999999991,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, tell me tell me about the pictures sweet pea,0.0,CHI,MOT,0.612999999999829,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 tell me tell me about the pictures sweet pea, Mommy knows but could you tell Jessica who these people are,0.0,MOT,MOT,10.483000000000175,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 Mommy knows but could you tell Jessica who these people are, the daddy,0.0,MOT,CHI,6.123999999999796,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the daddy, yeah what are you and daddy doin,0.0,CHI,MOT,3.7210000000000036,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah what are you and daddy doin, what are you doin,0.0,MOT,MOT,2.1460000000001855,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what are you doin, the picture,0.0,MOT,CHI,0.6299999999998818,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the picture, the picture,0.0,CHI,MOT,3.5160000000000764,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the picture, what are you doin,0.0,MOT,MOT,2.51299999999992,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what are you doin, drawin a pi picture,0.0,MOT,CHI,11.861000000000104,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 drawin a pi picture, yeah,0.0,CHI,MOT,2.788000000000011,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what color marker is that,0.0,MOT,MOT,1.0299999999999727,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what color marker is that, purple,0.0,MOT,CHI,3.2609999999999673,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 purple, yeah,0.0,CHI,MOT,1.5529999999998836,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what are you doin here,0.0,MOT,MOT,0.9460000000001401,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what are you doin here, look,0.0,MOT,CHI,6.480000000000018,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 look, what,0.0,CHI,MOT,7.27800000000002,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what, you should tell Jessica what that is,0.0,MOT,MOT,0.7749999999998636,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you should tell Jessica what that is, car road,0.0,MOT,CHI,18.049999999999955,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, what is it,0.0,CHI,JES,2.211999999999989,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what is it, car road,0.0,JES,CHI,1.7670000000000528,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, car wash,0.0,CHI,JES,1.3130000000001019,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car wash, car road,0.0,JES,CHI,1.0899999999999181,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, car road,0.0,CHI,MOT,1.8289999999999509,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, oh and what do you do with that,0.0,MOT,JES,1.7430000000001655,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh and what do you do with that, you tell,0.0,JES,CHI,2.1489999999998872,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you tell, me,0.0,CHI,MOT,1.6790000000000873,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 me, should I tell,0.0,MOT,MOT,2.0249999999998636,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 should I tell, yeah,0.0,MOT,CHI,1.2480000000000473,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, well you put the cars on it and then what happens,0.0,CHI,MOT,0.8859999999999673,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 well you put the cars on it and then what happens, then turn it on,0.0,MOT,CHI,3.949000000000069,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 then turn it on, and then what,0.0,CHI,MOT,1.2239999999999327,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and then what, they go up,0.0,MOT,CHI,1.0489999999999782,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 they go up, they go up and then what,0.0,CHI,MOT,1.8480000000001837,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 they go up and then what, then you tell,0.0,MOT,CHI,1.6199999999998909,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 then you tell, that must be fun,0.0,CHI,JES,2.3759999999999764,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 that must be fun, and then what,0.0,JES,MOT,3.4190000000000964,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and then what, you tell,0.0,MOT,CHI,1.5750000000000455,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you tell, well they fall off sometimes don't they,0.0,CHI,MOT,3.4049999999999727,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 well they fall off sometimes don't they, let's see,0.0,MOT,MOT,1.5919999999998709,False,[None],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
